HUNDRED_BLOCK,LATITUDE,LONGITUDE
BALACLAVA ST / W 39TH AVE,49.236642,-123.176713
W CORDOVA ST / W WATERFRONT RD,49.287924,-123.117445
23XX W 2ND AVE,49.269961,-123.157317
64XX PRINCE ALBERT ST,49.226477,-123.087955
18XX E 35TH AVE,49.238359,-123.068699
85XX JELLICOE ST,49.205654,-123.047678
24XX E GEORGIA ST,49.278275,-123.056472
20XX E 45TH AVE,49.229435,-123.064764
28XX E 21ST AVE,49.251503,-123.047043
45XX CLANCY LORANGER WAY,49.243448,-123.108105
48XX CAMBIE ST,49.242868,-123.118396
22XX W 41ST AVE,49.234610,-123.158499
31XX STANLEY PARK DR,49.305303,-123.132768
20XX GRAVELEY ST,49.270443,-123.063658
27XX COOPERATIVE WAY,49.257393,-123.049422
14XX E PENDER ST,49.280347,-123.075272
32XX W 11TH AVE,49.262385,-123.175884
5XX HORNBY ST,49.285907,-123.116827
75XX STANLEY PARK DR,49.299298,-123.157790
GRANVILLE ST / W CORDOVA ST,49.285998,-123.112764
20XX NANTON AVE,49.247572,-123.149928
10XX HARO ST,49.283394,-123.125306
21XX W 45TH AVE,49.230846,-123.156344
PINE ST / W 14TH AVE,49.259001,-123.143563
LAUREL ST / W 7TH AVE,49.265131,-123.124076
28XX E 1ST AVE,49.269054,-123.045933
18XX W 1ST AVE,49.270661,-123.145651
5XX W 61ST AVE,49.215021,-123.117094
28XX GRANT ST,49.271348,-123.046781
DAVIE ST / HAMILTON ST,49.274875,-123.122686
30XX PRINCE EDWARD ST,49.257955,-123.096452
29XX W 11TH AVE,49.262301,-123.170304
29XX E 22ND AVE,49.250579,-123.044114
13XX COMMERCIAL DR,49.273013,-123.069531
6XX ALEXANDER ST,49.283934,-123.091463
10XX SITKA SQ,49.266424,-123.128953
61XX HIGHBURY ST,49.231213,-123.188345
25XX DUNDAS ST,49.284788,-123.054448
30XX E GEORGIA ST,49.278250,-123.041597
43XX W 14TH AVE,49.260096,-123.203381
KERRISDALE,49.234133,-123.155351
13XX ALBERNI ST,49.287774,-123.127563
10XX DENMAN ST,49.287298,-123.141722
18XX E 50TH AVE,49.224289,-123.068895
MELVILLE ST / THURLOW ST,49.286459,-123.122021
27XX E 56TH AVE,49.218930,-123.052675
14XX WALNUT ST,49.272962,-123.148996
3XX E 2ND AVE,49.267704,-123.098112
10XX W WATERFRONT RD,49.288803,-123.118201
13XX QUEBEC ST,49.273098,-123.101608
38XX INVERNESS ST,49.250400,-123.079932
60XX COMMERCIAL ST,49.229639,-123.068279
56XX STANLEY PARK DR,49.312347,-123.142943
COMMERCIAL ST / E 37TH AVE,49.236687,-123.068609
COMMERCIAL ST / E 40TH AVE,49.233593,-123.068678
21XX LILLOOET ST,49.265201,-123.039027
28XX FIR ST,49.260778,-123.141103
9XX HORNBY ST,49.281578,-123.123382
4XX HOWE ST,49.285944,-123.114844
28XX GRANVILLE ST,49.205943,-123.140641
10XX BARCLAY ST,49.281950,-123.125035
58XX COMMERCIAL ST,49.231664,-123.068757
14XX E 19TH AVE,49.253489,-123.075914
22XX E 50TH AVE,49.223978,-123.061603
21XX W 46TH AVE,49.229670,-123.139753
E BROADWAY AVE / LOUGHEED HWY,49.262051,-123.030934
8XX W BROADWAY AVE,49.263196,-123.122063
QUEBEC ST / TERMINAL AVE,49.272923,-123.101637
9XX E 29TH AVE,49.244448,-123.100924
55XX EARLES ST,49.234792,-123.048769
54XX WALES ST,49.235847,-123.051707
17XX HARO ST,49.289748,-123.134935
53XX BOUNDARY RD,49.236310,-123.023388
FIR ST / W 8TH AVE,49.264555,-123.141119
27XX HORLEY ST,49.240957,-123.049832
7XX W PENDER ST,49.284763,-123.115383
MAPLE ST / W 6TH AVE,49.266379,-123.150382
12XX DAVIE ST,49.281832,-123.133441
ABBOTT ST / KEEFER PL,49.279687,-123.107600
15XX W BROADWAY AVE,49.263552,-123.138703
11XX E 22ND AVE,49.250880,-123.081869
THURLOW ST / W HASTINGS ST,49.287937,-123.119794
10XX W PENDER ST,49.286584,-123.117806
5XX TERMINAL AVE,49.271709,-123.094058
14XX E KING EDWARD AVE,49.248463,-123.076027
24XX BROCK ST,49.243978,-123.056664
24XX GRANVILLE ST,49.264451,-123.138555
16XX RENFREW ST,49.270387,-123.044126
BALACLAVA ST / W 29TH AVE,49.246176,-123.175720
22XX W 5TH AVE,49.267203,-123.155429
6XX CITADEL PRDE,49.278913,-123.110917
15XX MARINER WALK,49.269726,-123.139124
15XX W 1ST AVE,49.271369,-123.140267
9XX SMITHE ST,49.281375,-123.123103
40XX CLARK DR,49.249024,-123.078052
59XX TISDALL ST,49.231690,-123.122357
44XX WELWYN ST,49.245623,-123.069972
32XX GARDEN DR,49.255808,-123.058236
30XX VICTORIA DR,49.257677,-123.065975
32XX DIEPPE DR,49.256923,-123.027359
17XX E 13TH AVE,49.258652,-123.070023
13XX E 11TH AVE,49.260539,-123.077812
3XX W 11TH AVE,49.261259,-123.111115
11XX HORNBY ST,49.279412,-123.126638
17XX E 37TH AVE,49.236755,-123.071317
28XX W 32ND AVE,49.243226,-123.168029
32XX E 27TH AVE,49.246262,-123.036666
12XX E 51ST AVE,49.223426,-123.081430
7XX W 62ND AVE,49.214027,-123.120357
14XX MINTO CRES,49.242918,-123.137059
CARRALL ST / W PENDER ST,49.280492,-123.104369
18XX W 63RD AVE,49.214111,-123.148466
BUTE ST / ROBSON ST,49.286007,-123.126981
11XX E 63RD AVE,49.212881,-123.085077
25XX W 4TH AVE,49.268282,-123.162365
14XX ROBSON ST,49.288179,-123.130963
27XX MAIN ST,49.261071,-123.100955
12XX HORNBY ST,49.278112,-123.128135
BEACH AVE / THURLOW ST,49.277619,-123.135432
15XX ALBERNI ST,49.289522,-123.130433
26XX WOODLAND DR,49.261323,-123.073623
E 13TH AVE / SOPHIA ST,49.210716,-123.100304
25XX WILLIAM ST,49.274157,-123.054530
18XX ADANAC ST,49.277543,-123.068217
13XX POWELL ST,49.283055,-123.077123
GARDEN DR / PARKER ST,49.275671,-123.057831
CAMOSUN ST / W 17TH AVE,49.257528,-123.196559
10XX W 16TH AVE,49.257054,-123.138838
E 49TH AVE / VICTORIA DR,49.225173,-123.065731
TAYLOR ST / W PENDER ST,49.280729,-123.105565
5XX HAMILTON ST,49.281580,-123.111756
COLUMBIA ST / KEEFER ST,49.279260,-123.102205
77XX VICTORIA DR,49.214472,-123.065989
7XX COMMERCIAL DR,49.278478,-123.070472
7XX DUNSMUIR ST,49.283331,-123.115983
78XX MANITOBA ST,49.214200,-123.109892
16XX VENABLES ST,49.276707,-123.072703
10XX E 20TH AVE,49.252702,-123.083841
8XX E 20TH AVE,49.252766,-123.087648
11XX MELVILLE ST,49.286726,-123.122941
10XX E 64TH AVE,49.211973,-123.085667
35XX TURNER ST,49.279078,-123.028176
5XX W 18TH AVE,49.254866,-123.114998
3XX W 8TH AVE,49.263872,-123.111010
54XX HUDSON ST,49.236939,-123.134764
30XX ALBERTA ST,49.258672,-123.111102
50XX WALDEN ST,49.239640,-123.100129
23XX RUPERT ST,49.263770,-123.033644
21XX FRASERVIEW DR,49.211446,-123.063465
30XX E 21ST AVE,49.251464,-123.041438
71XX VICTORIA DR,49.219708,-123.065863
23XX E 4TH AVE,49.266705,-123.058176
DENMAN ST / W GEORGIA ST,49.292597,-123.133741
17XX CEDAR CRES,49.256186,-123.143753
14XX HOWE ST,49.275623,-123.130442
E BROADWAY AVE / GUELPH ST,49.262515,-123.094932
BURRARD ST / W 4TH AVE,49.268020,-123.145725
5XX SEYMOUR ST,49.283660,-123.114382
17XX W 13TH AVE,49.259917,-123.143645
56XX SHERBROOKE ST,49.233745,-123.081124
5XX BEACH CRES,49.273236,-123.128521
7XX ALEXANDER ST,49.283906,-123.089830
61XX CAMBIE ST,49.229820,-123.116206
2XX E GEORGIA ST,49.278551,-123.098926
ROBSON ST / SEYMOUR ST,49.280727,-123.118841
4XX SW MARINE DR,49.211079,-123.114595
8XX AVISON WAY,49.300581,-123.130336
HARO ST / NICOLA ST,49.287981,-123.132165
26XX W KING EDWARD AVE,49.248261,-123.162882
ARBUTUS ST / W 3RD AVE,49.268999,-123.152725
31XX W 14TH AVE,49.259631,-123.174062
17XX W 49TH AVE,49.227012,-123.145070
MACDONALD ST / W 8TH AVE,49.264972,-123.168347
7XX E 20TH AVE,49.252813,-123.089993
SPRUCE ST / W 8TH AVE,49.264350,-123.128951
23XX W 3RD AVE,49.269115,-123.157371
68XX CYPRESS ST,49.246430,-123.148985
E 61ST AVE / PRINCE EDWARD ST,49.214963,-123.097867
17XX E 28TH AVE,49.245058,-123.069897
86XX FREMLIN ST,49.208431,-123.127454
24XX PANDORA ST,49.282969,-123.056577
2XX E 11TH AVE,49.261103,-123.100942
10XX E 16TH AVE,49.256323,-123.083799
1XX W 13TH AVE,49.259143,-123.107227
11XX BURNABY ST,49.279746,-123.132377
21XX W 39TH AVE,49.236458,-123.155539
13XX NICOLA ST,49.283040,-123.139560
62XX ELM ST,49.230034,-123.164323
9XX W 19TH AVE,49.254410,-123.126667
12XX W 45TH AVE,49.230378,-123.133256
35XX OSLER ST,49.254512,-123.131147
12XX E GEORGIA ST,49.278588,-123.079155
10XX SEYMOUR ST,49.278570,-123.122088
1XX E 58TH AVE,49.217641,-123.104106
12XX W GEORGIA ST,49.287141,-123.125760
KINGSWAY AVE / KNIGHT ST,49.250018,-123.076006
20XX NELSON ST,49.291293,-123.141580
1XX W 62ND AVE,49.214209,-123.108362
E PENDER ST / HEATLEY AVE,49.280212,-123.089628
7XX E BROADWAY AVE,49.262429,-123.089118
52XX WILLOW ST,49.238417,-123.123672
6XX W 22ND AVE,49.251536,-123.118258
12XX HAMILTON ST,49.273814,-123.124236
59XX WILTSHIRE ST,49.232476,-123.146337
17XX BARCLAY ST,49.289094,-123.136084
10XX W 32ND AVE,49.242370,-123.127785
16XX JOHNSTON ST,49.271477,-123.134470
CAMBIE ST / PACIFIC BLVD,49.274440,-123.119216
3XX W 41ST AVE,49.233320,-123.112141
2XX W 12TH AVE,49.260330,-123.109430
24XX KINGSWAY AVE,49.241112,-123.056005
47XX REID ST,49.242851,-123.037101
5XX E 13TH AVE,49.259289,-123.093783
30XX E 16TH AVE,49.255389,-123.041600
13XX NELSON ST,49.284830,-123.131602
E HASTINGS ST / HAWKS AVE,49.281118,-123.087133
32XX E 21ST AVE,49.251472,-123.036656
CAROLINA ST / E 13TH AVE,49.258786,-123.083275
24XX BLENHEIM ST,49.265131,-123.177793
17XX W 10TH AVE,49.262699,-123.143300
35XX VANNESS AVE,49.237343,-123.029926
25XX E 1ST AVE,49.269399,-123.054565
RICHARDS ST / W PENDER ST,49.283396,-123.112881
24XX W 8TH AVE,49.264828,-123.159885
8XX HOWE ST,49.282005,-123.120804
31XX WINDERMERE ST,49.256020,-123.036504
5XX E 19TH AVE,49.253775,-123.094014
36XX INVERNESS ST,49.252721,-123.079850
10XX NELSON ST,49.281244,-123.126103
83XX VICTORIA DR,49.209196,-123.066094
84XX WILTSHIRE ST,49.219439,-123.146833
21XX CORNWALL AVE,49.272530,-123.152728
E 18TH AVE / FLEMING ST,49.254340,-123.070998
16XX W 10TH AVE,49.262666,-123.141149
6XX E 22ND AVE,49.251092,-123.093873
22XX W 10TH AVE,49.262898,-123.155452
22XX W 3RD AVE,49.269041,-123.154985
29XX E 41ST AVE,49.232915,-123.045914
22XX EDDINGTON DR,49.245762,-123.158890
E 13TH AVE / ST CATHERINES ST,49.258781,-123.085306
6XX E 5TH AVE,49.266148,-123.091068
31XX E 2ND AVE,49.268465,-123.039100
ONTARIO ST / W 3RD AVE,49.268305,-123.104676
10XX PACIFIC BLVD,49.274023,-123.115903
8XX UNION ST,49.277438,-123.087195
11XX UNION ST,49.277344,-123.081271
10XX W 47TH AVE,49.228374,-123.128308
GRANVILLE ST / HELMCKEN ST,49.278201,-123.124593
26XX YORK AVE,49.271856,-123.164302
32XX CLARK DR,49.255821,-123.077807
22XX E 8TH AVE,49.263202,-123.059979
34XX E 27TH AVE,49.246226,-123.031049
26XX ST GEORGE ST,49.261898,-123.093001
27XX W 35TH AVE,49.240380,-123.165518
38XX LILLOOET ST,49.250565,-123.039053
CAMBIE ST / W CORDOVA ST,49.283538,-123.109141
12XX LILLOOET ST,49.274204,-123.038870
13XX E 36TH AVE,49.237703,-123.078952
1XX W 22ND AVE,49.251015,-123.107478
14XX W 11TH AVE,49.261662,-123.136178
14XX W 14TH AVE,49.258855,-123.136153
MCLEAN DR / WILLIAM ST,49.274013,-123.074465
8XX E GEORGIA ST,49.278346,-123.087715
18XX E PENDER ST,49.280271,-123.068277
17XX W 14TH AVE,49.258991,-123.143683
PINE ST / W 15TH AVE,49.258087,-123.143604
9XX STANLEY PARK DR,49.297400,-123.133279
15XX GRANVILLE ST,49.205965,-123.140640
12XX ALDER BAY WALK,49.267645,-123.132851
4XX E 46TH AVE,49.228361,-123.097253
49XX GRANVILLE ST,49.205907,-123.140642
43XX STANLEY PARK DR,49.310981,-123.142508
5XX PIPELINE RD,49.299622,-123.135762
74XX STIRLING ST,49.217093,-123.060665
10XX LAGOON DR,49.292980,-123.141461
3XX E 47TH AVE,49.227497,-123.099563
8XX HORNBY ST,49.281988,-123.121966
65XX BUTLER ST,49.224578,-123.033658
20XX ALMA ST,49.268580,-123.185683
7XX W 18TH AVE,49.255226,-123.122049
29XX WATERLOO ST,49.260700,-123.179947
1XX E 16TH AVE,49.256594,-123.103140
86XX OAK ST,49.208387,-123.130238
20XX E 26TH AVE,49.247094,-123.036508
DAVIE ST / MAINLAND ST,49.274528,-123.122147
CAMBIE ST / W 33RD AVE,49.241089,-123.118576
3XX W GEORGIA ST,49.279752,-123.115345
48XX QUEBEC ST,49.242123,-123.102678
1XX CAMBIE ST,49.284740,-123.108614
21XX W 5TH AVE,49.267275,-123.152913
8XX W 8TH AVE,49.264252,-123.121905
13XX COTTON DR,49.272591,-123.071478
22XX W 1ST AVE,49.270832,-123.155154
24XX YEW ST,49.264801,-123.155214
3XX GRANVILLE ST,49.284674,-123.114424
16XX YEW ST,49.271698,-123.154984
10XX JERVIS ST,49.284953,-123.131658
13XX W 47TH AVE,49.228604,-123.134885
12XX CARDERO ST,49.285587,-123.138087
BARCLAY ST / JERVIS ST,49.285618,-123.130679
58XX SELKIRK ST,49.233112,-123.133164
9XX W 38TH AVE,49.236664,-123.125717
9XX E 41ST AVE,49.232840,-123.086699
66XX WILTSHIRE ST,49.225799,-123.146609
27XX E 45TH AVE,49.229337,-123.051790
CARDERO ST / DAVIE ST,49.285234,-123.138648
12XX W BROADWAY AVE,49.263480,-123.131468
3XX E CORDOVA ST,49.282232,-123.097495
7XX HORNBY ST,49.283705,-123.120163
53XX SHERBROOKE ST,49.236914,-123.081342
19XX E KENT S AVE,49.207559,-123.067424
1XX W 39TH AVE,49.235514,-123.106161
29XX EUCLID AVE,49.240956,-123.044837
27XX E 6TH AVE,49.264765,-123.049422
10XX MAINLAND ST,49.276608,-123.118973
45XX ARBUTUS ST,49.245386,-123.152682
BURRARD ST / NELSON ST,49.281187,-123.125989
2XX W 45TH AVE,49.229626,-123.110984
31XX IVANHOE ST,49.235034,-123.040019
FRENCH ST / W 64TH AVE,49.213113,-123.139028
4XX E 44TH AVE,49.230178,-123.097188
35XX SE MARINE DR,49.207823,-123.028686
59XX QUEBEC ST,49.230975,-123.103612
19XX E 49TH AVE,49.225179,-123.067388
29XX HORLEY ST,49.239218,-123.045545
43XX NANAIMO ST,49.240943,-123.058621
17XX ROBSON ST,49.290404,-123.133802
38XX POINT GREY RD,49.272287,-123.187371
16XX E BROADWAY AVE,49.262338,-123.071899
9XX W BROADWAY AVE,49.263320,-123.124565
36XX NAPIER ST,49.274944,-123.026213
25XX E 29TH AVE,49.244447,-123.100859
37XX COMMERCIAL ST,49.251770,-123.068024
59XX ALMA ST,49.232736,-123.186861
58XX TISDALL ST,49.232651,-123.122519
29XX W 23RD AVE,49.251871,-123.170257
10XX SW MARINE DR,49.204299,-123.130862
E PENDER ST / WOODLAND DR,49.280324,-123.072648
3XX SW MARINE DR,49.211538,-123.112293
48XX DUCHESS ST,49.241126,-123.050233
10XX SE MARINE DR,49.211067,-123.086590
29XX W 45TH AVE,49.230982,-123.171672
ABBOTT ST / W HASTINGS ST,49.282003,-123.107200
47XX OSLER ST,49.243667,-123.130002
29XX GRANDVIEW HWY,49.257964,-123.043463
ALDER ST / W 10TH AVE,49.262526,-123.131392
23XX GARDEN DR,49.264029,-123.058101
4XX W 8TH AVE,49.263926,-123.113000
9XX SW MARINE DR,49.205775,-123.127490
57XX BALSAM ST,49.257100,-123.160275
4XX W GEORGIA ST,49.280914,-123.115731
1XX W GEORGIA ST,49.278754,-123.112346
57XX CLARENDON ST,49.232831,-123.055389
32XX ST CATHERINES ST,49.256448,-123.085510
14XX E 55TH AVE,49.219552,-123.077302
22XX HEMLOCK ST,49.266334,-123.136091
1XX E 14TH AVE,49.258428,-123.103248
14XX COMOX ST,49.285136,-123.134243
30XX E 17TH AVE,49.254743,-123.041459
20XX STAINSBURY AVE,49.251349,-123.064870
5XX W 41ST AVE,49.233517,-123.116392
60XX YEW ST,49.230923,-123.158654
8XX GRIFFITHS WAY,49.277933,-123.108842
22XX GALT ST,49.244309,-123.060951
82XX BORDEN ST,49.210915,-123.073925
4XX E 59TH AVE,49.216643,-123.098022
45XX HARRIET ST,49.244728,-123.086584
31XX GRANDVIEW HWY,49.258135,-123.039155
22XX CYPRESS ST,49.266339,-123.148016
31XX E 46TH AVE,49.228423,-123.045539
2XX E KING EDWARD AVE,49.248818,-123.101526
35XX WELLINGTON AVE,49.240073,-123.030177
87XX GRANVILLE ST,49.205843,-123.140645
22XX HARRISON DR,49.208965,-123.061931
E 48TH AVE / VIVIAN ST,49.225900,-123.050260
2XX N GARDEN DR,49.287056,-123.057705
10XX E 17TH AVE,49.255463,-123.087659
36XX SOPHIA ST,49.253429,-123.098527
61XX CEDARHURST ST,49.230911,-123.171580
8XX W 19TH AVE,49.254356,-123.122256
24XX YALE ST,49.290674,-123.025543
8XX E PENDER ST,49.280140,-123.087062
16XX W 12TH AVE,49.260812,-123.140998
35XX PRICE ST,49.241741,-123.028513
BURRARD ST / SMITHE ST,49.282237,-123.124400
17XX ISLAND AVE,49.209984,-123.071119
20XX W 5TH AVE,49.267229,-123.150520
BOUNDARY RD / GRANDVIEW HWY,49.258118,-123.023795
32XX W 7TH AVE,49.265817,-123.176076
17XX PENDRELL ST,49.286544,-123.138965
33XX CHERRY ST,49.235438,-123.034661
E BROADWAY AVE / PENTICTON ST,49.262062,-123.053008
53XX CECIL ST,49.236875,-123.034677
24XX TRANS CANADA HWY,49.277635,-123.031449
LAUREL ST / W 14TH AVE,49.258687,-123.124341
POINT GREY RD / WATERLOO ST,49.271749,-123.179549
11XX E 21ST AVE,49.251737,-123.080566
33XX W 6TH AVE,49.266779,-123.177925
4XX E 20TH AVE,49.252901,-123.096481
88XX GRANVILLE ST,49.205657,-123.140547
22XX E 40TH AVE,49.233885,-123.061952
27XX WARD ST,49.239872,-123.049441
28XX E 44TH AVE,49.230284,-123.059987
36XX TURNER ST,49.279077,-123.025842
10XX W 7TH AVE,49.265169,-123.126646
11XX HOMER ST,49.276262,-123.121767
2XX W BROADWAY AVE,49.263111,-123.109532
10XX COMOX ST,49.281783,-123.129085
13XX ROLSTON ST,49.275443,-123.127765
27XX DUKE ST,49.239147,-123.049988
2XX E 6TH AVE,49.265493,-123.100769
13XX JOHNSTON ST,49.270291,-123.132893
18XX GREER AVE,49.273516,-123.146375
9XX DAVIE ST,49.278434,-123.128195
1XX WALTER HARDWICK AVE,49.270938,-123.106696
3XX WATER ST,49.283961,-123.107280
6XX SEYMOUR ST,49.282923,-123.115501
6XX W PENDER ST,49.284012,-123.113871
6XX TERMINAL AVE,49.271438,-123.092436
62XX KNIGHT ST,49.228108,-123.077179
3XX TERMINAL AVE,49.272388,-123.098114
9XX LAGOON DR,49.293398,-123.139229
13XX W 4TH AVE,49.267046,-123.135995
36XX W BROADWAY AVE,49.264333,-123.183889
9XX E HASTINGS ST,49.281423,-123.083122
18XX W 7TH AVE,49.265467,-123.146674
7XX TERMINAL AVE,49.270905,-123.089349
16XX BARCLAY ST,49.288757,-123.135555
53XX VICTORIA DR,49.236928,-123.065409
9XX NICOLA ST,49.287976,-123.132146
14XX PENNYFARTHING DR,49.272834,-123.141122
21XX E HASTINGS ST,49.281196,-123.061600
7XX CHILCO ST,49.293774,-123.137396
30XX COMMERCIAL DR,49.257615,-123.069616
65XX MAIN ST,49.225660,-123.101614
3XX N NANAIMO ST,49.288073,-123.056514
3XX W BROADWAY AVE,49.263131,-123.110941
22XX ETON ST,49.287507,-123.059555
4XX PACIFIC ST,49.273456,-123.127116
28XX GRANDVIEW HWY,49.258153,-123.047031
18XX VICTORIA DVRS,49.282729,-123.120738
22XX ALMA ST,49.266509,-123.185756
9XX W CORDOVA ST,49.287204,-123.115381
36XX FOSTER AVE,49.234118,-123.025822
57XX CAMBIE ST,49.233471,-123.116041
38XX OAK ST,49.251679,-123.127432
7XX W 70TH AVE,49.208237,-123.120537
56XX HAROLD ST,49.232511,-123.035984
20XX W BROADWAY AVE,49.263741,-123.150955
1XX PRINCESS AVE,49.283047,-123.091379
5XX E BROADWAY AVE,49.262496,-123.092994
27XX KITCHENER ST,49.272283,-123.049288
8XX W 12TH AVE,49.260493,-123.121933
13XX PENDRELL ST,49.283524,-123.133927
7XX E 29TH AVE,49.244448,-123.100932
10XX ROBSON ST,49.283351,-123.123314
48XX MAIN ST,49.242042,-123.101384
28XX MAIN ST,49.260112,-123.100983
4XX GRANVILLE ST,49.285265,-123.113900
16XX E PENDER ST,49.280310,-123.072539
9XX RICHARDS ST,49.278945,-123.119488
33XX W 4TH AVE,49.268495,-123.177587
12XX W PENDER ST,49.288415,-123.123505
14XX E GEORGIA ST,49.278555,-123.075428
20XX MACDONALD ST,49.268366,-123.168297
13XX W PENDER ST,49.288984,-123.125426
13XX W 14TH AVE,49.258810,-123.134055
57XX WEST BLVD,49.232208,-123.155672
8XX KINGSWAY AVE,49.255481,-123.087214
18XX W 57TH AVE,49.219426,-123.148162
15XX E KING EDWARD AVE,49.248424,-123.073383
83XX GRANVILLE ST,49.205850,-123.140645
8XX NELSON ST,49.279932,-123.124087
33XX E BROADWAY AVE,49.261824,-123.034872
6XX CARDERO ST,49.291059,-123.129843
19XX FRANKLIN ST,49.282119,-123.065462
24XX HEATHER ST,49.264257,-123.119816
16XX MAIN ST,49.271310,-123.100303
TRAFALGAR ST / W BROADWAY AVE,49.264029,-123.164650
5XX DENMAN ST,49.293421,-123.132484
21XX W 4TH AVE,49.268151,-123.152906
15XX W 5TH AVE,49.266755,-123.138301
35XX W 4TH AVE,49.268579,-123.181795
3XX W CORDOVA ST,49.283556,-123.109195
28XX W 4TH AVE,49.268359,-123.168316
34XX KINGSWAY AVE,49.232765,-123.033296
20XX E HASTINGS ST,49.281123,-123.063647
33XX MAIN ST,49.255730,-123.101256
10XX W GEORGIA ST,49.284481,-123.121213
17XX W 1ST AVE,49.270619,-123.142856
DUNLEVY AVE / E CORDOVA ST,49.282204,-123.095344
36XX W 6TH AVE,49.266859,-123.183703
21XX W 10TH AVE,49.262857,-123.152954
26XX E 5TH AVE,49.265704,-123.052020
41XX GLADSTONE ST,49.248831,-123.060459
7XX HAWKS AVE,49.277879,-123.087271
21XX W 13TH AVE,49.260056,-123.153175
43XX FRASER ST,49.246648,-123.090174
5XX BURRARD ST,49.286567,-123.117806
78XX HUDSON ST,49.214975,-123.134134
13XX BIDWELL ST,49.285109,-123.141909
8XX W GEORGIA ST,49.283129,-123.119132
COMMERCIAL DR / E 11TH AVE,49.260469,-123.069795
NELSON ST / RICHARDS ST,49.278003,-123.121048
28XX BENTALL ST,49.259720,-123.031980
22XX E 34TH AVE,49.238923,-123.061318
48XX RUPERT ST,49.241605,-123.036812
5XX POWELL ST,49.283089,-123.093240
10XX ALBERNI ST,49.284065,-123.121830
13XX STATION ST,49.273503,-123.098539
23XX ST CATHERINES ST,49.264258,-123.085187
20XX FERNDALE ST,49.279712,-123.063621
11XX W 8TH AVE,49.264340,-123.129070
24XX E 12TH AVE,49.259464,-123.057384
3XX JACKSON AVE,49.282133,-123.093344
18XX WHYTE AVE,49.275298,-123.146308
5XX W HASTINGS ST,49.284056,-123.111976
19XX MCNICOLL AVE,49.276208,-123.147760
25XX KINGSWAY AVE,49.240215,-123.054678
6XX W 70TH AVE,49.208211,-123.119100
12XX MELVILLE ST,49.287802,-123.124090
9XX E 56TH AVE,49.219017,-123.086297
10XX CANADA PL,49.287560,-123.113406
61XX BUTLER ST,49.228423,-123.033549
47XX ARBUTUS ST,49.243119,-123.153411
38XX W 35TH AVE,49.240482,-123.188017
35XX E GEORGIA ST,49.278243,-123.028200
ALMA ST / SW MARINE DR,49.231177,-123.186897
4XX CARRALL ST,49.281444,-123.104318
67XX ROSS ST,49.223443,-123.082886
EXPO BLVD / QUEBEC ST,49.276600,-123.102256
36XX MAIN ST,49.252681,-123.100900
64XX LABURNUM ST,49.228101,-123.150871
19XX W 7TH AVE,49.265490,-123.147906
RICHARDS ST / WATER ST,49.284686,-123.110896
